timestamp,RTT_raw (nSec),RTT_est,Distance (meters)
2025-08-18 22:24:33.752173,32,32,4.8
2025-08-18 22:24:35.288529,31,31,4.65
2025-08-18 22:24:36.823639,29,29,4.35
2025-08-18 22:24:38.360430,28,28,4.2
2025-08-18 22:24:39.896137,29,29,4.35
2025-08-18 22:24:41.432126,30,30,4.5
2025-08-18 22:24:42.967902,30,30,4.5
2025-08-18 22:24:44.504070,29,29,4.35
2025-08-18 22:24:46.040233,30,30,4.5
2025-08-18 22:24:47.575778,31,31,4.65
2025-08-18 22:24:49.112323,27,27,4.05
2025-08-18 22:24:50.647417,31,31,4.65
2025-08-18 22:24:52.183943,30,30,4.5
2025-08-18 22:24:53.720517,31,31,4.65
2025-08-18 22:24:55.256787,29,29,4.35
2025-08-18 22:24:56.793085,30,30,4.5
2025-08-18 22:24:58.327873,30,30,4.5
2025-08-18 22:24:59.864486,30,30,4.5
2025-08-18 22:25:01.399823,28,28,4.2
2025-08-18 22:25:02.935963,29,29,4.35
2025-08-18 22:25:04.472755,31,31,4.65
2025-08-18 22:25:06.012018,31,31,4.65
2025-08-18 22:25:07.542638,30,30,4.5
2025-08-18 22:25:09.080154,29,29,4.35
2025-08-18 22:25:10.615716,28,28,4.2
2025-08-18 22:25:12.151666,28,28,4.2
2025-08-18 22:25:13.688471,31,31,4.65
2025-08-18 22:25:15.223805,31,31,4.65
2025-08-18 22:25:16.761147,27,27,4.05
2025-08-18 22:25:18.296281,29,29,4.35
2025-08-18 22:25:19.832063,33,33,4.95
2025-08-18 22:25:21.368749,28,28,4.2
2025-08-18 22:25:22.904666,28,28,4.2
2025-08-18 22:25:24.440322,30,30,4.5
2025-08-18 22:25:25.976066,28,28,4.2
2025-08-18 22:25:27.512951,31,31,4.65
2025-08-18 22:25:29.048750,30,30,4.5
2025-08-18 22:25:30.584656,29,29,4.35
2025-08-18 22:25:32.120488,30,30,4.5
2025-08-18 22:25:33.655955,27,27,4.05
2025-08-18 22:25:35.192403,31,31,4.65
2025-08-18 22:25:36.729127,32,32,4.8
2025-08-18 22:25:38.264147,31,31,4.65
2025-08-18 22:25:39.800462,30,30,4.5
2025-08-18 22:25:41.336653,32,32,4.8
2025-08-18 22:25:42.872748,31,31,4.65
2025-08-18 22:25:44.409994,30,30,4.5
2025-08-18 22:25:45.945171,32,32,4.8
2025-08-18 22:25:47.495243,32,32,4.8
2025-08-18 22:25:49.016933,31,31,4.65
2025-08-18 22:25:50.556470,31,31,4.65
2025-08-18 22:25:52.089732,30,30,4.5
2025-08-18 22:25:53.625734,32,32,4.8
2025-08-18 22:25:55.161119,30,30,4.5
2025-08-18 22:25:56.696835,31,31,4.65
2025-08-18 22:25:58.233443,32,32,4.8
2025-08-18 22:25:59.769747,30,30,4.5
2025-08-18 22:26:01.306115,30,30,4.5
2025-08-18 22:26:02.841750,28,28,4.2
2025-08-18 22:26:04.377112,32,32,4.8
2025-08-18 22:26:05.914910,31,31,4.65
2025-08-18 22:26:07.449316,31,31,4.65
2025-08-18 22:26:08.984994,31,31,4.65
2025-08-18 22:26:10.521448,31,31,4.65
2025-08-18 22:26:12.057486,31,31,4.65
2025-08-18 22:26:13.610967,32,32,4.8
2025-08-18 22:26:15.130289,29,29,4.35
2025-08-18 22:26:16.665907,31,31,4.65
2025-08-18 22:26:18.201677,33,33,4.95
2025-08-18 22:26:19.737904,32,32,4.8
2025-08-18 22:26:21.273418,32,32,4.8
2025-08-18 22:26:22.809323,32,32,4.8
2025-08-18 22:26:24.345798,32,32,4.8
2025-08-18 22:26:25.883598,31,31,4.65
2025-08-18 22:26:27.418212,29,29,4.35
2025-08-18 22:26:28.953182,30,30,4.5
2025-08-18 22:26:30.490481,31,31,4.65
2025-08-18 22:26:32.025840,30,30,4.5
2025-08-18 22:26:33.562437,32,32,4.8
2025-08-18 22:26:35.097890,30,30,4.5
2025-08-18 22:26:36.633328,29,29,4.35
2025-08-18 22:26:38.169504,33,33,4.95
2025-08-18 22:26:39.706000,30,30,4.5
2025-08-18 22:26:41.242237,28,28,4.2
2025-08-18 22:26:42.776814,32,32,4.8
2025-08-18 22:26:44.313798,30,30,4.5
2025-08-18 22:26:45.849616,28,28,4.2
2025-08-18 22:26:47.388327,30,30,4.5
2025-08-18 22:26:48.923048,29,29,4.35
2025-08-18 22:26:50.458030,33,33,4.95
2025-08-18 22:26:51.993945,30,30,4.5
2025-08-18 22:26:53.530938,31,31,4.65
2025-08-18 22:26:55.066217,29,29,4.35
2025-08-18 22:26:56.619600,33,33,4.95
2025-08-18 22:26:58.137293,29,29,4.35
2025-08-18 22:26:59.674271,31,31,4.65
2025-08-18 22:27:01.210443,32,32,4.8
2025-08-18 22:27:02.747175,31,31,4.65
2025-08-18 22:27:04.283187,31,31,4.65
2025-08-18 22:27:05.818796,31,31,4.65
2025-08-18 22:27:07.354371,29,29,4.35
2025-08-18 22:27:08.890204,32,32,4.8
2025-08-18 22:27:10.426525,30,30,4.5
2025-08-18 22:27:11.962007,29,29,4.35
2025-08-18 22:27:13.500385,30,30,4.5
2025-08-18 22:27:15.034419,31,31,4.65
2025-08-18 22:27:16.570322,30,30,4.5
2025-08-18 22:27:18.107014,29,29,4.35
2025-08-18 22:27:19.644960,28,28,4.2
2025-08-18 22:27:21.178367,29,29,4.35
2025-08-18 22:27:22.714375,30,30,4.5
2025-08-18 22:27:24.251138,28,28,4.2
2025-08-18 22:27:25.786527,30,30,4.5
2025-08-18 22:27:27.321897,29,29,4.35
2025-08-18 22:27:28.858930,31,31,4.65
2025-08-18 22:27:30.395435,30,30,4.5
2025-08-18 22:27:31.931859,31,31,4.65
2025-08-18 22:27:33.467287,30,30,4.5
2025-08-18 22:27:35.002618,31,31,4.65
2025-08-18 22:27:36.540384,30,30,4.5
2025-08-18 22:27:38.075472,31,31,4.65
2025-08-18 22:27:39.616990,31,31,4.65
2025-08-18 22:27:41.148110,32,32,4.8
2025-08-18 22:27:42.683205,32,32,4.8
2025-08-18 22:27:44.218791,31,31,4.65
2025-08-18 22:27:45.755390,31,31,4.65
2025-08-18 22:27:47.292981,31,31,4.65
2025-08-18 22:27:48.827735,30,30,4.5
2025-08-18 22:27:50.363654,28,28,4.2
2025-08-18 22:27:51.899097,30,30,4.5
2025-08-18 22:27:53.435062,31,31,4.65
2025-08-18 22:27:54.971680,30,30,4.5
2025-08-18 22:27:56.507602,32,32,4.8
2025-08-18 22:27:58.052998,29,29,4.35
2025-08-18 22:27:59.579120,30,30,4.5
2025-08-18 22:28:01.115255,32,32,4.8
2025-08-18 22:28:02.650758,32,32,4.8
2025-08-18 22:28:04.187323,31,31,4.65
2025-08-18 22:28:05.722475,31,31,4.65
2025-08-18 22:28:07.259531,32,32,4.8
2025-08-18 22:28:08.794875,33,33,4.95
2025-08-18 22:28:10.330910,30,30,4.5
2025-08-18 22:28:11.867972,31,31,4.65
2025-08-18 22:28:13.402534,31,31,4.65
