timestamp,type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
2025-08-18 22:24:40.694362,CSI_DATA,300,1a:00:00:00:00:00,-45,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,53952728,0,31,0,128,0,"[0,0,2,-14,2,-15,1,-14,2,-14,1,-14,1,-14,0,-14,0,-14,-1,-13,-2,-14,-2,-13,-3,-13,-4,-14,-4,-14,-4,-14,-4,-14,-5,-15,-4,-15,-4,-16,-3,-16,-2,-16,-2,-16,-1,-16,-1,-16,0,-15,1,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-9,1,-9,2,-10,2,-10,3,-10,4,-10,5,-10,5,-10,5,-10,6,-11,6,-10,6,-10,5,-10,5,-10,5,-10,5,-11,4,-11,4,-12,4,-12,4,-12,3,-12,3,-13,3,-14,2,-14,2,-14,3,-14]"
2025-08-18 22:24:41.018413,CSI_DATA,301,1a:00:00:00:00:00,-45,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,54154120,0,31,0,128,0,"[0,0,10,-9,10,-9,10,-9,10,-10,9,-10,9,-10,8,-10,7,-10,7,-11,7,-11,6,-11,6,-12,6,-12,5,-13,5,-13,5,-14,5,-14,6,-14,6,-15,7,-14,7,-14,8,-14,8,-13,9,-12,10,-11,10,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-6,6,-6,7,-6,8,-5,8,-6,9,-5,9,-5,10,-5,10,-5,10,-4,10,-4,10,-4,10,-4,10,-4,10,-4,10,-5,10,-5,10,-6,10,-6,10,-7,9,-7,10,-8,10,-8,10,-8,10,-9,11,-9]"
2025-08-18 22:24:41.024783,CSI_DATA,302,1a:00:00:00:00:00,-45,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,54355199,0,31,0,128,0,"[0,0,-2,14,-1,14,-1,14,-1,13,-1,13,0,13,0,13,1,13,1,12,2,12,2,12,3,12,4,12,4,12,5,13,5,13,5,13,5,14,5,14,4,14,4,15,3,15,2,15,1,15,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,8,-1,9,-2,9,-2,9,-3,10,-3,10,-4,10,-4,10,-5,10,-5,10,-6,10,-6,10,-5,10,-5,10,-5,10,-5,10,-4,11,-4,11,-3,11,-3,12,-2,12,-2,13,-2,13,-2,14,-2,14,-2,14]"
2025-08-18 22:24:41.076699,CSI_DATA,303,1a:00:00:00:00:00,-45,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,54416925,0,42,0,128,0,"[0,0,10,9,10,9,10,9,10,9,10,8,10,8,10,8,10,7,10,6,11,6,11,5,11,5,12,5,12,5,13,4,13,4,13,5,13,5,13,6,13,6,13,7,12,7,12,8,11,8,11,9,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,5,6,6,6,6,6,7,6,8,6,8,6,9,5,9,5,10,5,9,5,9,5,9,5,9,5,9,5,9,6,9,6,9,7,9,7,9,8,9,8,9,9,9,9,9,9,9,10,9]"
2025-08-18 22:24:41.147098,CSI_DATA,304,1a:00:00:00:00:00,-45,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,54482878,0,31,0,128,0,"[0,0,13,-4,13,-5,12,-4,13,-5,12,-5,12,-5,12,-6,11,-6,11,-7,11,-7,10,-8,10,-8,10,-9,10,-9,10,-10,10,-10,11,-10,11,-10,12,-10,12,-10,12,-9,13,-8,13,-8,13,-7,13,-6,13,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-4,8,-3,8,-2,9,-2,9,-2,10,-1,10,-1,10,-1,11,0,11,0,11,0,11,1,11,0,10,0,10,0,11,0,10,-1,11,-2,11,-2,11,-2,11,-2,12,-3,12,-4,12,-4,13,-4,13,-4]"
2025-08-18 22:24:41.356686,CSI_DATA,305,1a:00:00:00:00:00,-45,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,54684198,0,31,0,128,0,"[0,0,-6,-14,-7,-14,-7,-14,-6,-13,-7,-13,-7,-13,-7,-12,-8,-12,-8,-11,-9,-11,-9,-10,-10,-10,-11,-10,-11,-10,-11,-10,-12,-10,-12,-10,-12,-11,-12,-12,-12,-12,-11,-12,-11,-13,-10,-13,-9,-13,-9,-13,-8,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-8,-4,-9,-4,-10,-4,-10,-4,-11,-3,-11,-2,-12,-2,-12,-1,-12,-1,-12,-1,-12,-1,-12,-1,-13,-2,-12,-2,-12,-2,-12,-2,-12,-3,-12,-4,-13,-4,-13,-4,-13,-5,-13,-5,-13,-6,-13,-6,-14,-6,-14]"
2025-08-18 22:24:41.547714,CSI_DATA,306,1a:00:00:00:00:00,-45,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,54886634,0,31,0,128,0,"[0,0,13,3,13,2,13,2,13,2,13,1,13,1,12,1,12,0,12,0,12,-1,12,-2,12,-2,12,-3,12,-3,13,-4,13,-4,13,-4,14,-4,14,-3,14,-3,14,-2,14,-2,14,-1,14,0,13,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,9,1,9,2,10,2,10,3,10,4,10,4,10,5,10,5,10,5,9,5,10,5,10,5,10,5,10,4,10,4,11,4,11,4,11,3,12,3,12,3,13,3,13,3,13,3,14,2]"
2025-08-18 22:24:41.767286,CSI_DATA,307,1a:00:00:00:00:00,-45,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,55086285,0,31,0,128,0,"[0,0,-15,-4,-15,-4,-15,-4,-14,-3,-14,-3,-14,-3,-14,-2,-14,-1,-13,-1,-13,0,-13,0,-13,1,-14,1,-14,2,-14,2,-14,2,-15,2,-15,2,-15,2,-15,2,-16,1,-15,0,-15,0,-15,-1,-15,-2,-15,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-1,-10,-2,-10,-3,-10,-3,-11,-4,-11,-4,-11,-5,-11,-5,-11,-6,-11,-7,-11,-7,-11,-7,-11,-7,-11,-6,-11,-6,-11,-6,-11,-5,-12,-5,-12,-5,-13,-5,-13,-4,-13,-4,-14,-4,-14,-4,-15,-4,-15,-4]"
2025-08-18 22:24:41.950470,CSI_DATA,308,1a:00:00:00:00:00,-45,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,55287626,0,31,0,128,0,"[0,0,-6,13,-6,13,-5,12,-5,13,-5,12,-4,12,-4,12,-3,12,-3,12,-2,12,-2,12,-1,12,-1,12,0,13,0,13,0,13,0,14,0,14,0,14,0,14,-1,14,-1,14,-2,14,-3,13,-4,13,-5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,8,-4,8,-4,8,-5,8,-5,8,-6,8,-7,9,-7,8,-8,9,-8,8,-9,8,-9,8,-8,8,-8,8,-8,8,-8,8,-7,9,-7,9,-7,10,-6,10,-6,11,-6,11,-6,12,-6,12,-6,12,-6,12]"
2025-08-18 22:24:42.153699,CSI_DATA,309,1a:00:00:00:00:00,-45,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,55488724,0,31,0,128,0,"[0,0,-11,10,-10,10,-10,10,-9,10,-9,10,-9,10,-8,10,-8,10,-7,10,-6,11,-6,11,-5,11,-5,12,-5,12,-5,12,-5,13,-5,13,-5,14,-6,14,-6,13,-7,13,-7,13,-7,12,-8,12,-8,11,-9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,7,-6,7,-7,7,-7,7,-8,7,-9,7,-10,6,-10,6,-10,6,-10,5,-11,6,-11,5,-10,5,-10,6,-10,6,-10,6,-10,7,-10,7,-10,7,-10,8,-10,8,-10,9,-10,9,-10,10,-10,10,-10,10]"
