timestamp,type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
2025-08-18 21:37:02.618734,CSI_DATA,373,1a:00:00:00:00:00,-54,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,64184856,0,31,0,128,0,"[0,0,15,-5,14,-6,15,-6,14,-6,14,-6,14,-6,14,-7,14,-7,14,-8,13,-9,13,-9,13,-10,13,-11,13,-11,14,-11,14,-12,14,-12,16,-12,16,-12,17,-11,17,-10,17,-9,17,-8,17,-8,18,-7,18,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,6,1,6,1,6,1,7,1,7,1,7,1,7,1,8,2,8,1,8,1,8,1,9,0,8,0,9,0,9,-1,10,-2,10,-2,10,-3,11,-3,11,-4,12,-4,13,-5,14,-5]"
2025-08-18 21:37:02.742827,CSI_DATA,374,1a:00:00:00:00:00,-56,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,64386000,0,31,0,128,0,"[0,0,13,8,13,8,13,8,13,7,13,7,13,7,13,6,13,6,13,5,13,4,14,4,13,3,14,3,15,2,15,2,15,2,15,3,16,4,16,4,16,4,15,5,15,6,14,7,13,7,13,8,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,4,6,4,6,5,7,5,7,6,7,6,7,7,7,7,7,7,7,8,7,8,7,8,7,8,7,8,8,7,8,7,9,6,10,7,10,7,10,7,11,7,12,7,12,7,13,7,13,7]"
2025-08-18 21:37:02.830656,CSI_DATA,375,1a:00:00:00:00:00,-58,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,64446367,0,42,0,128,0,"[0,0,-13,9,-13,9,-12,9,-13,8,-11,9,-11,9,-10,9,-10,10,-10,10,-9,11,-8,11,-8,11,-8,12,-8,12,-7,12,-8,13,-8,14,-9,13,-9,14,-10,13,-10,13,-11,13,-11,11,-12,11,-12,10,-13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,4,-8,4,-8,4,-8,4,-9,4,-10,4,-11,4,-11,3,-12,3,-11,3,-12,3,-12,3,-12,3,-12,4,-11,3,-12,4,-11,4,-12,5,-11,5,-11,6,-12,6,-13,7,-12,8,-12,8,-13,9,-13,8]"
2025-08-18 21:37:02.878808,CSI_DATA,376,1a:00:00:00:00:00,-57,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,64517279,0,31,0,128,0,"[0,0,-14,7,-13,7,-13,7,-12,7,-11,7,-11,7,-10,7,-10,7,-9,7,-8,8,-8,8,-7,9,-7,9,-7,9,-7,10,-7,10,-7,11,-7,11,-7,11,-8,10,-8,10,-8,9,-9,9,-9,8,-9,7,-10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6,-8,6,-9,6,-10,6,-11,5,-11,5,-12,5,-12,4,-13,4,-13,3,-13,3,-13,3,-13,3,-13,4,-13,4,-13,4,-12,5,-12,5,-12,5,-12,6,-12,6,-13,7,-13,7,-13,7,-13,7,-13,7]"
2025-08-18 21:37:03.083071,CSI_DATA,377,1a:00:00:00:00:00,-60,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,64718337,0,31,0,128,0,"[0,0,-8,-10,-8,-10,-6,-9,-8,-9,-8,-8,-7,-8,-7,-7,-8,-7,-7,-6,-8,-5,-9,-4,-9,-3,-9,-3,-8,-3,-10,-2,-10,-2,-10,-3,-10,-4,-9,-3,-12,-3,-8,0,-12,0,-10,-1,-8,-9,-9,-5,-10,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-2,-7,-2,-7,-2,-8,-2,-9,-2,-9,-1,-9,-2,-9,-1,-10,-1,-9,-1,-9,-1,-9,-2,-9,-1,-9,-2,-10,-3,-9,-4,-9,-4,-9,-5,-9,-5,-10,-5,-9,-6,-10,-7,-9,-7,-10,-7,-10,-7,-10]"
2025-08-18 21:37:03.282319,CSI_DATA,378,1a:00:00:00:00:00,-61,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,64919416,0,31,0,128,0,"[0,0,-16,3,-15,2,-15,2,-14,2,-14,3,-14,3,-13,3,-12,3,-12,3,-12,4,-12,4,-11,5,-11,6,-11,6,-11,7,-11,7,-11,7,-12,7,-12,6,-12,6,-12,5,-12,5,-12,4,-13,4,-12,3,-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,3,-8,3,-9,2,-9,2,-10,2,-11,1,-11,1,-11,1,-12,0,-12,0,-12,-1,-12,-1,-12,-1,-12,-1,-12,0,-12,0,-13,0,-13,1,-13,1,-13,2,-13,2,-13,2,-14,3,-14,3,-15,3,-15,3]"
2025-08-18 21:37:03.483766,CSI_DATA,379,1a:00:00:00:00:00,-58,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,65120592,0,31,0,128,0,"[0,0,-15,8,-15,8,-15,8,-14,8,-14,8,-14,8,-13,8,-13,9,-12,8,-12,9,-11,10,-10,10,-11,10,-11,10,-11,11,-11,11,-11,11,-12,11,-12,11,-12,10,-12,10,-13,8,-13,8,-13,7,-13,6,-13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,4,-7,4,-7,4,-8,4,-8,4,-9,4,-9,4,-10,4,-10,4,-10,3,-11,3,-11,3,-11,4,-11,4,-11,4,-11,4,-12,5,-12,5,-12,6,-12,6,-12,7,-13,8,-13,8,-14,9,-14,8,-14,9]"
2025-08-18 21:37:03.702201,CSI_DATA,380,1a:00:00:00:00:00,-60,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,65321664,0,31,0,128,0,"[0,0,-9,-11,-9,-11,-9,-11,-9,-12,-10,-11,-9,-11,-9,-11,-10,-10,-11,-9,-11,-9,-11,-9,-11,-8,-12,-8,-12,-7,-13,-8,-13,-7,-14,-8,-13,-8,-14,-9,-13,-9,-14,-10,-13,-10,-13,-11,-12,-11,-11,-11,-10,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-4,-3,-4,-4,-4,-4,-4,-5,-4,-5,-4,-6,-4,-7,-4,-7,-4,-7,-4,-8,-4,-8,-4,-8,-5,-9,-4,-8,-5,-9,-5,-9,-6,-9,-6,-9,-7,-9,-7,-10,-8,-10,-8,-10,-9,-10,-8,-11,-9,-11]"
2025-08-18 21:37:03.887536,CSI_DATA,381,1a:00:00:00:00:00,-66,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,65522974,0,31,0,128,0,"[0,0,-9,-5,-9,-5,-8,-5,-6,-2,-8,2,-10,6,-11,4,-8,1,-6,2,-6,3,-6,3,-6,4,-6,5,-6,5,-6,5,-5,5,-5,6,-5,6,-5,5,-5,5,-4,5,-3,5,-3,5,-2,5,-2,5,-2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,-15,-12,-16,-11,-17,-11,-17,-10,-18,-9,-19,-9,-19,-8,-19,-7,-19,-6,-18,-6,-18,-6,-17,-6,-17,-6,-16,-7,-15,-8,-14,-8,-13,-8,-13,-9,-12,-9,-12,-10,-11,-10,-10,-9,-10,-9,-10,-9,-9,-9,-8]"
2025-08-18 21:37:04.093064,CSI_DATA,382,1a:00:00:00:00:00,-59,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,65724310,0,31,0,128,0,"[0,0,-14,-8,-13,-8,-13,-8,-13,-7,-13,-7,-13,-6,-13,-6,-13,-5,-13,-4,-13,-3,-14,-3,-14,-2,-14,-1,-14,-1,-15,0,-16,-1,-16,-1,-16,-1,-17,-2,-17,-2,-17,-4,-16,-5,-15,-5,-15,-5,-14,-6,-14,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-4,-10,-5,-10,-6,-10,-7,-10,-7,-10,-9,-10,-10,-10,-10,-9,-11,-9,-11,-9,-11,-9,-11,-9,-11,-9,-10,-9,-10,-8,-10,-9,-10,-10,-9,-11,-9,-11,-9,-11,-9,-12,-8,-12,-8,-13,-8,-13,-8,-14,-8]"
