timestamp,type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
2025-08-18 21:50:58.314136,CSI_DATA,260,1a:00:00:00:00:00,-53,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,45377016,0,31,0,128,0,"[0,0,-12,11,-12,11,-12,11,-11,10,-11,11,-11,10,-11,10,-10,11,-10,11,-9,11,-8,12,-8,12,-8,12,-8,12,-8,12,-9,12,-8,12,-9,12,-10,12,-10,11,-11,10,-11,10,-10,9,-10,9,-11,8,-11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,6,-7,6,-8,6,-9,6,-9,5,-10,5,-10,5,-11,4,-11,4,-11,4,-11,5,-11,5,-11,5,-10,5,-11,5,-10,5,-10,6,-10,7,-10,7,-10,8,-11,8,-11,9,-10,10,-10,11,-11,11,-11,11]"
2025-08-18 21:50:58.325513,CSI_DATA,261,1a:00:00:00:00:00,-50,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,45577049,0,31,0,128,0,"[0,0,15,-1,15,-1,15,-1,15,-1,15,-1,14,-1,14,-1,14,-2,13,-2,13,-2,13,-3,12,-3,12,-3,12,-3,13,-4,12,-4,13,-4,12,-3,13,-3,12,-3,12,-2,12,-2,12,-1,11,0,11,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,9,-1,10,0,10,0,10,0,10,1,11,1,11,2,11,2,11,3,10,3,10,3,11,2,11,2,11,2,11,1,11,1,12,0,12,0,13,-1,13,-1,14,-1,14,-1,15,-1,15,-1,15,-1]"
2025-08-18 21:50:58.544482,CSI_DATA,262,1a:00:00:00:00:00,-52,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,45791982,0,31,0,128,0,"[0,0,-16,2,-16,2,-15,2,-15,2,-15,2,-14,2,-13,2,-13,2,-13,3,-13,4,-12,4,-12,4,-12,5,-11,4,-12,5,-11,5,-12,5,-12,5,-12,5,-12,5,-12,4,-12,4,-12,3,-12,3,-12,2,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,4,-10,3,-11,3,-11,2,-12,2,-12,1,-13,1,-13,0,-13,0,-13,0,-13,-1,-13,-1,-13,-1,-13,0,-13,0,-13,0,-13,1,-13,1,-13,1,-14,2,-14,2,-14,3,-15,3,-16,3,-16,3,-15,3]"
2025-08-18 21:50:58.709818,CSI_DATA,263,1a:00:00:00:00:00,-65,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,45979358,0,31,0,128,0,"[0,0,5,-16,5,-16,5,-15,5,-15,5,-14,5,-13,5,-12,5,-12,4,-11,4,-11,4,-11,4,-10,4,-10,4,-9,4,-9,5,-8,5,-8,5,-7,5,-6,5,-6,5,-5,5,-4,5,-3,4,-3,3,-2,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-11,6,-11,7,-11,7,-12,8,-12,9,-12,9,-12,9,-12,9,-12,9,-12,9,-12,9,-12,9,-12,8,-13,7,-13,7,-13,6,-14,5,-14,5,-15,4,-15,4,-16,4,-17,4,-17,4,-17,4,-17,4,-17]"
2025-08-18 21:50:58.906503,CSI_DATA,264,1a:00:00:00:00:00,-64,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,46180490,0,31,0,128,0,"[0,0,6,8,6,7,6,5,5,4,4,3,3,2,3,1,2,0,2,-1,1,-2,1,-3,0,-5,-1,-5,-2,-6,-2,-7,-3,-9,-3,-10,-2,-11,-2,-12,-2,-13,-1,-13,0,-14,1,-14,1,-14,2,-14,3,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,6,15,5,16,5,16,5,17,4,18,3,18,3,18,2,18,2,18,2,17,2,17,2,16,3,16,3,15,4,14,4,14,5,13,6,13,6,12,7,12,7,11,7,11,7,10,7,9,7,9]"
2025-08-18 21:50:59.116389,CSI_DATA,265,1a:00:00:00:00:00,-67,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,46381892,0,31,0,128,0,"[0,0,-17,-10,-18,-8,-17,-8,-15,-9,-15,-8,-14,-7,-13,-7,-13,-6,-13,-5,-12,-6,-11,-6,-10,-5,-10,-4,-9,-4,-7,-3,-7,-3,-6,-3,-5,-3,-4,-2,-3,-1,-2,0,-1,1,-1,2,-1,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-2,-12,-3,-13,-4,-14,-5,-15,-6,-15,-7,-14,-8,-14,-9,-14,-10,-14,-10,-13,-11,-12,-11,-12,-11,-12,-10,-13,-10,-13,-9,-13,-7,-14,-7,-14,-7,-15,-7,-16,-7,-15,-8,-15,-9,-16,-9,-16,-9,-16,-7]"
2025-08-18 21:50:59.312766,CSI_DATA,266,1a:00:00:00:00:00,-62,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,46582961,0,31,0,128,0,"[0,0,-15,0,-14,0,-15,-1,-14,-1,-13,0,-13,0,-12,0,-11,1,-11,1,-10,2,-10,2,-9,2,-9,2,-9,2,-8,3,-8,3,-8,3,-8,3,-8,4,-8,4,-8,4,-8,4,-8,3,-9,3,-8,2,-9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,3,-12,3,-12,2,-13,1,-14,1,-14,0,-14,0,-14,0,-15,-1,-14,-2,-15,-2,-14,-3,-14,-3,-14,-3,-14,-2,-14,-2,-15,-1,-15,-1,-15,0,-15,0,-16,1,-16,0,-16,0,-16,0,-16,0,-16,0]"
2025-08-18 21:50:59.368525,CSI_DATA,267,1a:00:00:00:00:00,-59,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,46643656,0,42,0,128,0,"[0,0,0,16,0,15,0,14,1,14,0,14,1,13,1,13,1,12,1,12,2,11,2,11,3,11,4,11,4,11,4,10,4,10,4,10,4,11,4,11,3,11,3,11,3,11,2,11,1,10,1,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,8,1,8,2,9,1,10,0,10,0,11,0,11,-1,11,-1,11,-1,12,-2,12,-1,12,-1,12,-1,12,-1,12,0,12,0,13,0,13,1,14,0,14,1,14,1,15,1,15,1,15,1,15]"
2025-08-18 21:50:59.443354,CSI_DATA,268,1a:00:00:00:00:00,-63,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,46713620,0,31,0,128,0,"[0,0,3,-15,3,-15,3,-14,3,-14,3,-13,3,-12,2,-12,2,-11,1,-10,1,-10,1,-9,0,-9,0,-9,0,-8,-1,-7,-1,-7,-1,-7,-1,-6,-1,-6,-1,-5,-1,-5,0,-5,-1,-5,-1,-4,-1,-4,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-11,-1,-12,0,-13,0,-13,1,-14,1,-14,2,-14,3,-15,3,-14,4,-15,4,-14,4,-15,4,-15,4,-15,4,-15,4,-15,3,-15,3,-16,3,-16,3,-16,2,-16,3,-17,2,-17,2,-17,3,-17,3,-17]"
2025-08-18 21:50:59.644223,CSI_DATA,269,1a:00:00:00:00:00,-59,11,0,0,0,0,0,0,0,0,0,-94,0,1,0,46916463,0,31,0,128,0,"[0,0,1,12,2,11,2,11,3,11,4,11,4,10,6,10,6,10,8,10,9,9,9,9,10,9,11,9,12,10,13,10,13,11,13,12,13,13,13,14,13,14,12,15,10,15,9,16,8,16,6,15,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,10,-5,10,-6,10,-6,10,-6,10,-7,10,-8,10,-8,10,-8,10,-8,10,-8,10,-7,10,-7,10,-7,10,-6,10,-6,10,-5,11,-5,11,-4,11,-4,11,-3,12,-3,12,-2,12,-1,12,-1,12,0,12]"
