timestamp,RTT_raw (nSec),RTT_est,Distance (meters)
2025-08-18 22:51:30.245264,20,20,3.0
2025-08-18 22:51:31.782817,19,19,2.85
2025-08-18 22:51:33.319129,21,21,3.15
2025-08-18 22:51:34.852810,21,21,3.15
2025-08-18 22:51:36.389088,22,22,3.3
2025-08-18 22:51:37.928517,22,22,3.3
2025-08-18 22:51:39.460225,21,21,3.15
2025-08-18 22:51:40.995353,20,20,3.0
2025-08-18 22:51:42.534074,20,20,3.0
2025-08-18 22:51:44.070726,22,22,3.3
2025-08-18 22:51:45.606001,20,20,3.0
2025-08-18 22:51:47.139868,21,21,3.15
2025-08-18 22:51:48.677057,22,22,3.3
2025-08-18 22:51:50.212735,20,20,3.0
2025-08-18 22:51:51.747562,21,21,3.15
2025-08-18 22:51:53.299631,22,22,3.3
2025-08-18 22:51:54.820895,21,21,3.15
2025-08-18 22:51:56.871032,21,21,3.15
2025-08-18 22:51:58.406032,23,23,3.45
2025-08-18 22:51:59.940280,22,22,3.3
2025-08-18 22:52:01.476716,21,21,3.15
2025-08-18 22:52:03.012183,19,19,2.85
2025-08-18 22:52:04.549262,23,23,3.45
2025-08-18 22:52:06.085701,21,21,3.15
2025-08-18 22:52:07.619245,20,20,3.0
2025-08-18 22:52:09.155609,22,22,3.3
2025-08-18 22:52:10.692476,20,20,3.0
2025-08-18 22:52:12.229383,18,18,2.7
2025-08-18 22:52:13.772952,16,16,2.4
2025-08-18 22:52:15.309234,15,15,2.25
2025-08-18 22:52:16.846181,17,17,2.55
2025-08-18 22:52:18.380686,16,16,2.4
2025-08-18 22:52:19.918188,14,14,2.1
2025-08-18 22:52:21.453583,15,15,2.25
2025-08-18 22:52:22.989215,16,16,2.4
2025-08-18 22:52:24.528324,15,15,2.25
2025-08-18 22:52:26.060452,14,14,2.1
2025-08-18 22:52:27.621001,13,13,1.95
2025-08-18 22:52:29.133479,15,15,2.25
2025-08-18 22:52:30.668758,16,16,2.4
2025-08-18 22:52:32.206981,15,15,2.25
2025-08-18 22:52:33.741025,15,15,2.25
2025-08-18 22:52:35.276620,15,15,2.25
2025-08-18 22:52:36.812540,16,16,2.4
2025-08-18 22:52:38.350127,15,15,2.25
2025-08-18 22:52:39.886464,15,15,2.25
2025-08-18 22:52:41.420461,17,17,2.55
2025-08-18 22:52:42.959342,17,17,2.55
2025-08-18 22:52:44.492447,15,15,2.25
2025-08-18 22:52:46.027887,17,17,2.55
2025-08-18 22:52:47.565642,16,16,2.4
2025-08-18 22:52:49.100399,14,14,2.1
2025-08-18 22:52:50.637073,16,16,2.4
2025-08-18 22:52:52.175545,17,17,2.55
2025-08-18 22:52:53.708761,14,14,2.1
2025-08-18 22:52:55.245237,17,17,2.55
2025-08-18 22:52:56.782568,15,15,2.25
2025-08-18 22:52:58.317812,15,15,2.25
2025-08-18 22:52:59.853571,13,13,1.95
2025-08-18 22:53:01.389655,15,15,2.25
2025-08-18 22:53:02.926709,16,16,2.4
2025-08-18 22:53:04.461587,14,14,2.1
2025-08-18 22:53:06.020159,14,14,2.1
2025-08-18 22:53:07.534971,15,15,2.25
2025-08-18 22:53:09.068939,14,14,2.1
2025-08-18 22:53:10.604666,16,16,2.4
2025-08-18 22:53:12.141519,15,15,2.25
2025-08-18 22:53:13.677631,13,13,1.95
2025-08-18 22:53:15.215120,15,15,2.25
2025-08-18 22:53:16.749092,13,13,1.95
2025-08-18 22:53:18.285382,15,15,2.25
2025-08-18 22:53:19.821428,15,15,2.25
2025-08-18 22:53:21.359158,16,16,2.4
2025-08-18 22:53:22.893735,15,15,2.25
2025-08-18 22:53:24.428823,14,14,2.1
2025-08-18 22:53:25.965855,14,14,2.1
2025-08-18 22:53:27.502288,15,15,2.25
2025-08-18 22:53:29.037742,16,16,2.4
2025-08-18 22:53:30.578529,16,16,2.4
2025-08-18 22:53:32.111206,16,16,2.4
2025-08-18 22:53:33.646439,18,18,2.7
2025-08-18 22:53:35.181717,13,13,1.95
2025-08-18 22:53:36.718074,14,14,2.1
2025-08-18 22:53:38.253416,15,15,2.25
2025-08-18 22:53:39.791029,15,15,2.25
2025-08-18 22:53:41.326410,14,14,2.1
2025-08-18 22:53:42.861042,14,14,2.1
2025-08-18 22:53:44.398461,13,13,1.95
2025-08-18 22:53:45.935466,15,15,2.25
2025-08-18 22:53:47.468988,14,14,2.1
2025-08-18 22:53:49.006311,13,13,1.95
2025-08-18 22:53:50.543043,15,15,2.25
2025-08-18 22:53:52.077818,12,12,1.8
2025-08-18 22:53:53.613906,13,13,1.95
2025-08-18 22:53:55.150367,15,15,2.25
2025-08-18 22:53:56.688221,15,15,2.25
2025-08-18 22:53:58.223220,14,14,2.1
2025-08-18 22:53:59.759297,16,16,2.4
2025-08-18 22:54:01.294826,14,14,2.1
2025-08-18 22:54:02.829558,12,12,1.8
2025-08-18 22:54:04.366462,14,14,2.1
2025-08-18 22:54:05.902484,13,13,1.95
2025-08-18 22:54:07.438665,13,13,1.95
2025-08-18 22:54:08.974452,16,16,2.4
2025-08-18 22:54:10.510539,14,14,2.1
2025-08-18 22:54:12.047601,12,12,1.8
2025-08-18 22:54:13.582044,13,13,1.95
2025-08-18 22:54:15.120449,15,15,2.25
2025-08-18 22:54:16.654510,14,14,2.1
2025-08-18 22:54:18.190418,15,15,2.25
2025-08-18 22:54:19.726769,15,15,2.25
2025-08-18 22:54:21.261887,13,13,1.95
2025-08-18 22:54:22.799694,15,15,2.25
2025-08-18 22:54:24.334503,16,16,2.4
2025-08-18 22:54:25.870363,16,16,2.4
2025-08-18 22:54:27.406299,13,13,1.95
2025-08-18 22:54:28.942903,14,14,2.1
2025-08-18 22:54:30.479074,16,16,2.4
2025-08-18 22:54:32.014627,16,16,2.4
2025-08-18 22:54:33.558843,14,14,2.1
2025-08-18 22:54:35.086526,15,15,2.25
2025-08-18 22:54:36.623195,16,16,2.4
2025-08-18 22:54:38.158284,16,16,2.4
2025-08-18 22:54:39.694328,14,14,2.1
2025-08-18 22:54:41.257257,13,13,1.95
2025-08-18 22:54:42.766498,13,13,1.95
2025-08-18 22:54:44.302418,15,15,2.25
2025-08-18 22:54:45.838735,15,15,2.25
2025-08-18 22:54:47.375284,15,15,2.25
2025-08-18 22:54:48.910501,14,14,2.1
2025-08-18 22:54:50.448276,14,14,2.1
2025-08-18 22:54:51.982715,13,13,1.95
2025-08-18 22:54:53.519235,16,16,2.4
2025-08-18 22:54:55.054286,15,15,2.25
2025-08-18 22:54:56.590360,17,17,2.55
2025-08-18 22:54:58.125996,17,17,2.55
