timestamp,RTT_raw (nSec),RTT_est,Distance (meters)
2025-08-18 22:00:57.965967,29,29,4.35
2025-08-18 22:00:59.502774,29,29,4.35
2025-08-18 22:01:01.038823,27,27,4.05
2025-08-18 22:01:02.573271,28,28,4.2
2025-08-18 22:01:04.110458,31,31,4.65
2025-08-18 22:01:05.646147,27,27,4.05
2025-08-18 22:01:07.181937,29,29,4.35
2025-08-18 22:01:08.718732,28,28,4.2
2025-08-18 22:01:10.254546,27,27,4.05
2025-08-18 22:01:11.790722,29,29,4.35
2025-08-18 22:01:13.326886,30,30,4.5
2025-08-18 22:01:14.862891,30,30,4.5
2025-08-18 22:01:16.398809,29,29,4.35
2025-08-18 22:01:17.934006,30,30,4.5
2025-08-18 22:01:19.470531,30,30,4.5
2025-08-18 22:01:21.006841,30,30,4.5
2025-08-18 22:01:22.542618,31,31,4.65
2025-08-18 22:01:24.078268,29,29,4.35
2025-08-18 22:01:25.615724,29,29,4.35
2025-08-18 22:01:27.150761,31,31,4.65
2025-08-18 22:01:28.686762,28,28,4.2
2025-08-18 22:01:30.222984,30,30,4.5
2025-08-18 22:01:31.759270,29,29,4.35
2025-08-18 22:01:33.295346,29,29,4.35
2025-08-18 22:01:34.831440,29,29,4.35
2025-08-18 22:01:36.367270,29,29,4.35
2025-08-18 22:01:37.902694,27,27,4.05
2025-08-18 22:01:39.439625,27,27,4.05
2025-08-18 22:01:40.975666,31,31,4.65
2025-08-18 22:01:42.511578,31,31,4.65
2025-08-18 22:01:44.047653,31,31,4.65
2025-08-18 22:01:45.583081,30,30,4.5
2025-08-18 22:01:47.119083,30,30,4.5
2025-08-18 22:01:48.655277,27,27,4.05
2025-08-18 22:01:50.192114,27,27,4.05
2025-08-18 22:01:51.726936,29,29,4.35
2025-08-18 22:01:53.262839,29,29,4.35
2025-08-18 22:01:54.800232,28,28,4.2
2025-08-18 22:01:56.335904,28,28,4.2
2025-08-18 22:01:57.871655,27,27,4.05
2025-08-18 22:01:59.408325,27,27,4.05
2025-08-18 22:02:00.943840,26,26,3.9
2025-08-18 22:02:02.480624,29,29,4.35
2025-08-18 22:02:04.015266,27,27,4.05
2025-08-18 22:02:05.551911,29,29,4.35
2025-08-18 22:02:07.088477,28,28,4.2
2025-08-18 22:02:08.623396,28,28,4.2
2025-08-18 22:02:10.159495,29,29,4.35
2025-08-18 22:02:11.697585,27,27,4.05
2025-08-18 22:02:13.231193,29,29,4.35
2025-08-18 22:02:14.768325,27,27,4.05
2025-08-18 22:02:16.304268,29,29,4.35
2025-08-18 22:02:17.840333,28,28,4.2
2025-08-18 22:02:19.378867,28,28,4.2
2025-08-18 22:02:20.912566,29,29,4.35
2025-08-18 22:02:22.449649,32,32,4.8
2025-08-18 22:02:23.984834,27,27,4.05
2025-08-18 22:02:25.520022,27,27,4.05
2025-08-18 22:02:27.056162,29,29,4.35
2025-08-18 22:02:28.592085,27,27,4.05
2025-08-18 22:02:30.128456,29,29,4.35
2025-08-18 22:02:31.663976,28,28,4.2
2025-08-18 22:02:33.200297,30,30,4.5
2025-08-18 22:02:34.735410,28,28,4.2
2025-08-18 22:02:36.276735,28,28,4.2
2025-08-18 22:02:37.807951,26,26,3.9
2025-08-18 22:02:39.342916,28,28,4.2
2025-08-18 22:02:40.880740,31,31,4.65
2025-08-18 22:02:42.418435,31,31,4.65
2025-08-18 22:02:43.951940,28,28,4.2
2025-08-18 22:02:45.490314,26,26,3.9
2025-08-18 22:02:47.024927,28,28,4.2
2025-08-18 22:02:48.560167,27,27,4.05
2025-08-18 22:02:50.097015,29,29,4.35
2025-08-18 22:02:51.632439,30,30,4.5
2025-08-18 22:02:53.170136,27,27,4.05
2025-08-18 22:02:54.706394,28,28,4.2
2025-08-18 22:02:56.240939,29,29,4.35
2025-08-18 22:02:58.289429,30,30,4.5
2025-08-18 22:02:59.824095,31,31,4.65
2025-08-18 22:03:01.360818,29,29,4.35
2025-08-18 22:03:02.896963,33,33,4.95
2025-08-18 22:03:04.434870,36,36,5.4
