timestamp,RTT_raw (nSec),RTT_est,Distance (meters)
2025-08-18 21:53:57.857288,37,37,5.55
2025-08-18 21:53:59.393656,38,38,5.7
2025-08-18 21:54:00.928655,37,37,5.55
2025-08-18 21:54:02.465266,36,36,5.4
2025-08-18 21:54:04.002248,37,37,5.55
2025-08-18 21:54:05.536795,35,35,5.25
2025-08-18 21:54:07.074779,39,39,5.85
2025-08-18 21:54:08.609778,36,36,5.4
2025-08-18 21:54:10.144769,36,36,5.4
2025-08-18 21:54:11.683606,37,37,5.55
2025-08-18 21:54:13.217421,37,37,5.55
2025-08-18 21:54:14.753808,35,35,5.25
2025-08-18 21:54:16.288488,37,37,5.55
2025-08-18 21:54:17.825228,36,36,5.4
2025-08-18 21:54:19.362159,36,36,5.4
2025-08-18 21:54:20.897250,36,36,5.4
2025-08-18 21:54:22.433790,37,37,5.55
2025-08-18 21:54:23.969904,37,37,5.55
2025-08-18 21:54:25.505566,36,36,5.4
2025-08-18 21:54:27.041734,38,38,5.7
2025-08-18 21:54:28.578775,37,37,5.55
2025-08-18 21:54:30.114545,37,37,5.55
2025-08-18 21:54:31.648738,39,39,5.85
2025-08-18 21:54:33.185642,39,39,5.85
2025-08-18 21:54:34.721545,37,37,5.55
2025-08-18 21:54:36.256866,37,37,5.55
2025-08-18 21:54:37.792654,37,37,5.55
2025-08-18 21:54:39.329747,36,36,5.4
2025-08-18 21:54:40.866879,39,39,5.85
2025-08-18 21:54:42.401308,38,38,5.7
2025-08-18 21:54:43.937944,36,36,5.4
2025-08-18 21:54:45.473925,38,38,5.7
2025-08-18 21:54:47.009251,38,38,5.7
2025-08-18 21:54:48.546906,38,38,5.7
2025-08-18 21:54:50.081701,38,38,5.7
2025-08-18 21:54:51.617745,38,38,5.7
2025-08-18 21:54:53.153932,37,37,5.55
2025-08-18 21:54:54.689511,35,35,5.25
2025-08-18 21:54:56.225635,37,37,5.55
2025-08-18 21:54:57.762025,38,38,5.7
2025-08-18 21:54:59.299228,38,38,5.7
2025-08-18 21:55:00.834480,37,37,5.55
2025-08-18 21:55:02.372692,35,35,5.25
2025-08-18 21:55:03.906202,39,39,5.85
2025-08-18 21:55:05.444508,36,36,5.4
2025-08-18 21:55:06.979644,38,38,5.7
2025-08-18 21:55:08.514622,36,36,5.4
2025-08-18 21:55:10.051274,37,37,5.55
2025-08-18 21:55:11.587780,37,37,5.55
2025-08-18 21:55:13.122561,37,37,5.55
2025-08-18 21:55:14.657861,38,38,5.7
2025-08-18 21:55:16.195445,37,37,5.55
2025-08-18 21:55:17.729725,36,36,5.4
2025-08-18 21:55:19.267432,37,37,5.55
2025-08-18 21:55:20.803797,36,36,5.4
2025-08-18 21:55:22.337909,37,37,5.55
2025-08-18 21:55:23.873554,36,36,5.4
2025-08-18 21:55:25.411616,36,36,5.4
2025-08-18 21:55:26.945698,37,37,5.55
2025-08-18 21:55:28.482459,36,36,5.4
2025-08-18 21:55:30.018796,37,37,5.55
2025-08-18 21:55:31.554507,38,38,5.7
2025-08-18 21:55:33.091403,37,37,5.55
2025-08-18 21:55:34.626518,37,37,5.55
2025-08-18 21:55:36.162652,37,37,5.55
2025-08-18 21:55:37.698856,37,37,5.55
2025-08-18 21:55:39.235855,38,38,5.7
2025-08-18 21:55:40.772076,36,36,5.4
2025-08-18 21:55:42.310229,35,35,5.25
2025-08-18 21:55:43.843488,37,37,5.55
2025-08-18 21:55:45.379633,36,36,5.4
2025-08-18 21:55:46.914865,39,39,5.85
2025-08-18 21:55:48.451350,36,36,5.4
2025-08-18 21:55:49.988628,36,36,5.4
2025-08-18 21:55:51.522836,39,39,5.85
2025-08-18 21:55:53.059858,40,40,6.0
2025-08-18 21:55:54.595515,35,35,5.25
2025-08-18 21:55:56.132277,37,37,5.55
2025-08-18 21:55:57.666194,37,37,5.55
2025-08-18 21:55:59.204132,36,36,5.4
2025-08-18 21:56:00.739444,37,37,5.55
2025-08-18 21:56:02.275159,36,36,5.4
2025-08-18 21:56:03.810814,36,36,5.4
2025-08-18 21:56:05.348211,37,37,5.55
2025-08-18 21:56:06.883294,37,37,5.55
2025-08-18 21:56:08.422352,35,35,5.25
2025-08-18 21:56:09.956686,38,38,5.7
2025-08-18 21:56:11.492432,38,38,5.7
2025-08-18 21:56:13.027606,36,36,5.4
2025-08-18 21:56:14.563775,36,36,5.4
2025-08-18 21:56:16.101588,35,35,5.25
2025-08-18 21:56:17.635412,36,36,5.4
2025-08-18 21:56:19.171826,36,36,5.4
2025-08-18 21:56:20.710428,36,36,5.4
2025-08-18 21:56:22.244132,36,36,5.4
2025-08-18 21:56:23.780222,36,36,5.4
2025-08-18 21:56:25.828520,37,37,5.55
2025-08-18 21:56:27.362909,37,37,5.55
2025-08-18 21:56:28.899786,38,38,5.7
2025-08-18 21:56:30.434924,35,35,5.25
2025-08-18 21:56:31.971838,35,35,5.25
2025-08-18 21:56:33.508491,35,35,5.25
2025-08-18 21:56:35.044645,36,36,5.4
2025-08-18 21:56:36.581797,36,36,5.4
2025-08-18 21:56:38.116288,38,38,5.7
2025-08-18 21:56:39.652962,40,40,6.0
