timestamp,RTT_raw (nSec),RTT_est,Distance (meters)
2025-08-18 21:01:40.520808,46,46,6.9
2025-08-18 21:01:42.065614,42,42,6.3
2025-08-18 21:01:43.594648,42,42,6.3
2025-08-18 21:01:45.129596,43,43,6.45
2025-08-18 21:01:46.676405,44,44,6.6
2025-08-18 21:01:48.200941,43,43,6.45
2025-08-18 21:01:49.742013,43,43,6.45
2025-08-18 21:01:51.280654,42,42,6.3
2025-08-18 21:01:52.812018,44,44,6.6
2025-08-18 21:01:54.351723,41,41,6.15
2025-08-18 21:01:55.886362,41,41,6.15
2025-08-18 21:01:57.423792,41,41,6.15
2025-08-18 21:01:58.956881,41,41,6.15
2025-08-18 21:02:00.490318,41,41,6.15
2025-08-18 21:02:02.031927,43,43,6.45
2025-08-18 21:02:03.563961,45,45,6.75
2025-08-18 21:02:05.097867,42,42,6.3
2025-08-18 21:02:06.636601,43,43,6.45
2025-08-18 21:02:08.171873,43,43,6.45
2025-08-18 21:02:09.711338,42,42,6.3
2025-08-18 21:02:11.242001,42,42,6.3
2025-08-18 21:02:12.780186,43,43,6.45
2025-08-18 21:02:14.315018,42,42,6.3
2025-08-18 21:02:15.855113,42,42,6.3
2025-08-18 21:02:17.388555,41,41,6.15
2025-08-18 21:02:18.972154,44,44,6.6
2025-08-18 21:02:20.560102,42,42,6.3
2025-08-18 21:02:22.097587,41,41,6.15
2025-08-18 21:02:23.636653,42,42,6.3
2025-08-18 21:02:25.180618,41,41,6.15
2025-08-18 21:02:26.705959,41,41,6.15
2025-08-18 21:02:28.241646,42,42,6.3
2025-08-18 21:02:29.778099,41,41,6.15
2025-08-18 21:02:31.314292,42,42,6.3
2025-08-18 21:02:32.850369,42,42,6.3
2025-08-18 21:02:34.391695,42,42,6.3
2025-08-18 21:02:35.921730,42,42,6.3
2025-08-18 21:02:37.463120,41,41,6.15
2025-08-18 21:02:38.992670,41,41,6.15
2025-08-18 21:02:40.537489,42,42,6.3
2025-08-18 21:02:42.064863,43,43,6.45
2025-08-18 21:02:43.600945,42,42,6.3
2025-08-18 21:02:45.140228,44,44,6.6
2025-08-18 21:02:46.675215,44,44,6.6
2025-08-18 21:02:48.211466,44,44,6.6
2025-08-18 21:02:49.747436,44,44,6.6
2025-08-18 21:02:51.284210,43,43,6.45
2025-08-18 21:02:52.816975,44,44,6.6
2025-08-18 21:02:54.355804,46,46,6.9
2025-08-18 21:02:55.889735,43,43,6.45
2025-08-18 21:02:57.425818,43,43,6.45
2025-08-18 21:02:58.963479,45,45,6.75
2025-08-18 21:03:00.498963,45,45,6.75
2025-08-18 21:03:02.033638,44,44,6.6
2025-08-18 21:03:03.570324,42,42,6.3
2025-08-18 21:03:05.112615,45,45,6.75
2025-08-18 21:03:06.642303,44,44,6.6
2025-08-18 21:03:08.179186,42,42,6.3
2025-08-18 21:03:09.718251,46,46,6.9
2025-08-18 21:03:11.252269,42,42,6.3
2025-08-18 21:03:12.786015,43,43,6.45
2025-08-18 21:03:14.324023,43,43,6.45
2025-08-18 21:03:15.860143,43,43,6.45
2025-08-18 21:03:17.393137,43,43,6.45
2025-08-18 21:03:18.941089,45,45,6.75
2025-08-18 21:03:20.470591,43,43,6.45
2025-08-18 21:03:22.004814,42,42,6.3
2025-08-18 21:03:23.538632,44,44,6.6
2025-08-18 21:03:25.073523,45,45,6.75
2025-08-18 21:03:26.612954,43,43,6.45
2025-08-18 21:03:28.146630,44,44,6.6
2025-08-18 21:03:29.681799,44,44,6.6
2025-08-18 21:03:31.221005,43,43,6.45
2025-08-18 21:03:32.755190,43,43,6.45
2025-08-18 21:03:34.296795,45,45,6.75
2025-08-18 21:03:35.825848,42,42,6.3
2025-08-18 21:03:37.361787,45,45,6.75
2025-08-18 21:03:38.897967,43,43,6.45
2025-08-18 21:03:40.434215,42,42,6.3
2025-08-18 21:03:41.971613,44,44,6.6
2025-08-18 21:03:43.505556,44,44,6.6
2025-08-18 21:03:45.041422,45,45,6.75
2025-08-18 21:03:46.587162,46,46,6.9
2025-08-18 21:03:48.115091,46,46,6.9
2025-08-18 21:03:49.657112,43,43,6.45
2025-08-18 21:03:51.186665,42,42,6.3
2025-08-18 21:03:52.723012,46,46,6.9
2025-08-18 21:03:54.257915,43,43,6.45
2025-08-18 21:03:55.823152,43,43,6.45
2025-08-18 21:03:57.333115,42,42,6.3
2025-08-18 21:03:58.868459,45,45,6.75
2025-08-18 21:04:00.405515,44,44,6.6
2025-08-18 21:04:01.939028,43,43,6.45
2025-08-18 21:04:03.479036,43,43,6.45
2025-08-18 21:04:05.010869,44,44,6.6
2025-08-18 21:04:07.068115,44,44,6.6
2025-08-18 21:04:08.597746,44,44,6.6
2025-08-18 21:04:10.131679,43,43,6.45
2025-08-18 21:04:11.667745,43,43,6.45
2025-08-18 21:04:13.203663,44,44,6.6
2025-08-18 21:04:14.740210,45,45,6.75
2025-08-18 21:04:16.273689,43,43,6.45
2025-08-18 21:04:17.812378,46,46,6.9
2025-08-18 21:04:19.349676,46,46,6.9
2025-08-18 21:04:20.883839,44,44,6.6
2025-08-18 21:04:22.419790,44,44,6.6
2025-08-18 21:04:23.959702,47,47,7.05
2025-08-18 21:04:25.496570,47,47,7.05
2025-08-18 21:04:27.035722,46,46,6.9
2025-08-18 21:04:28.563895,44,44,6.6
2025-08-18 21:04:30.103466,43,43,6.45
2025-08-18 21:04:31.634252,44,44,6.6
2025-08-18 21:04:33.174787,43,43,6.45
2025-08-18 21:04:34.713260,44,44,6.6
2025-08-18 21:04:36.243762,44,44,6.6
2025-08-18 21:04:37.784283,43,43,6.45
2025-08-18 21:04:39.315850,44,44,6.6
2025-08-18 21:04:40.855860,44,44,6.6
2025-08-18 21:04:42.387949,44,44,6.6
2025-08-18 21:04:43.923210,43,43,6.45
2025-08-18 21:04:45.462831,43,43,6.45
2025-08-18 21:04:46.998452,44,44,6.6
2025-08-18 21:04:48.532793,43,43,6.45
2025-08-18 21:04:50.070439,41,41,6.15
2025-08-18 21:04:51.606043,45,45,6.75
2025-08-18 21:04:53.139763,44,44,6.6
2025-08-18 21:04:54.675690,42,42,6.3
2025-08-18 21:04:56.210935,44,44,6.6
2025-08-18 21:04:57.751494,43,43,6.45
2025-08-18 21:04:59.283161,44,44,6.6
2025-08-18 21:05:00.821906,43,43,6.45
2025-08-18 21:05:02.357275,44,44,6.6
2025-08-18 21:05:03.893177,42,42,6.3
2025-08-18 21:05:05.427357,43,43,6.45
2025-08-18 21:05:06.964410,44,44,6.6
2025-08-18 21:05:08.501678,45,45,6.75
2025-08-18 21:05:10.039924,46,46,6.9
2025-08-18 21:05:11.574787,45,45,6.75
2025-08-18 21:05:13.119780,46,46,6.9
2025-08-18 21:05:14.644457,44,44,6.6
2025-08-18 21:05:16.183270,44,44,6.6
2025-08-18 21:05:17.714459,44,44,6.6
2025-08-18 21:05:19.764344,44,44,6.6
2025-08-18 21:05:21.301645,45,45,6.75
2025-08-18 21:05:22.837818,42,42,6.3
2025-08-18 21:05:24.371897,45,45,6.75
2025-08-18 21:05:25.915840,44,44,6.6
2025-08-18 21:05:27.444019,43,43,6.45
2025-08-18 21:05:28.982763,44,44,6.6
2025-08-18 21:05:30.515696,45,45,6.75
2025-08-18 21:05:32.053408,44,44,6.6
2025-08-18 21:05:33.588337,43,43,6.45
2025-08-18 21:05:35.129369,43,43,6.45
2025-08-18 21:05:36.660517,43,43,6.45
2025-08-18 21:05:38.201905,43,43,6.45
2025-08-18 21:05:39.731462,40,40,6.0
