timestamp,RTT_raw (nSec),RTT_est,Distance (meters)
2025-08-18 23:00:01.886113,16,16,2.4
2025-08-18 23:00:03.421646,17,17,2.55
2025-08-18 23:00:04.957796,20,20,3.0
2025-08-18 23:00:06.494357,17,17,2.55
2025-08-18 23:00:08.029215,18,18,2.7
2025-08-18 23:00:09.566565,17,17,2.55
2025-08-18 23:00:11.104748,19,19,2.85
2025-08-18 23:00:12.638865,18,18,2.7
2025-08-18 23:00:14.687041,17,17,2.55
2025-08-18 23:00:16.223857,18,18,2.7
2025-08-18 23:00:17.763242,17,17,2.55
2025-08-18 23:00:19.298966,17,17,2.55
2025-08-18 23:00:20.829852,21,21,3.15
2025-08-18 23:00:22.369718,18,18,2.7
2025-08-18 23:00:23.901518,18,18,2.7
2025-08-18 23:00:25.437381,18,18,2.7
2025-08-18 23:00:26.975820,18,18,2.7
2025-08-18 23:00:28.510617,17,17,2.55
2025-08-18 23:00:30.048954,18,18,2.7
2025-08-18 23:00:31.584442,17,17,2.55
2025-08-18 23:00:33.119038,17,17,2.55
2025-08-18 23:00:34.655737,18,18,2.7
2025-08-18 23:00:36.191316,16,16,2.4
2025-08-18 23:00:37.727196,16,16,2.4
2025-08-18 23:00:39.269298,18,18,2.7
2025-08-18 23:00:40.799561,16,16,2.4
2025-08-18 23:00:42.334934,16,16,2.4
2025-08-18 23:00:43.871851,17,17,2.55
2025-08-18 23:00:45.408274,19,19,2.85
2025-08-18 23:00:46.942935,16,16,2.4
2025-08-18 23:00:48.480332,17,17,2.55
2025-08-18 23:00:50.014416,16,16,2.4
2025-08-18 23:00:51.551370,17,17,2.55
2025-08-18 23:00:53.086054,16,16,2.4
2025-08-18 23:00:54.623487,16,16,2.4
2025-08-18 23:00:56.158926,16,16,2.4
2025-08-18 23:00:57.695923,17,17,2.55
2025-08-18 23:00:59.231720,16,16,2.4
2025-08-18 23:01:00.767126,15,15,2.25
2025-08-18 23:01:02.312347,16,16,2.4
2025-08-18 23:01:03.838411,17,17,2.55
2025-08-18 23:01:05.373904,18,18,2.7
2025-08-18 23:01:06.910532,17,17,2.55
2025-08-18 23:01:08.447538,15,15,2.25
2025-08-18 23:01:09.981834,15,15,2.25
2025-08-18 23:01:11.518897,16,16,2.4
2025-08-18 23:01:13.061544,16,16,2.4
2025-08-18 23:01:14.591731,16,16,2.4
2025-08-18 23:01:16.129106,15,15,2.25
2025-08-18 23:01:17.664251,15,15,2.25
2025-08-18 23:01:19.210430,18,18,2.7
2025-08-18 23:01:20.734167,16,16,2.4
2025-08-18 23:01:22.277208,15,15,2.25
2025-08-18 23:01:23.806916,16,16,2.4
2025-08-18 23:01:25.346963,17,17,2.55
2025-08-18 23:01:26.879350,17,17,2.55
2025-08-18 23:01:28.416220,16,16,2.4
2025-08-18 23:01:29.951003,17,17,2.55
2025-08-18 23:01:31.486568,17,17,2.55
2025-08-18 23:01:33.024863,17,17,2.55
