timestamp,RTT_raw (nSec),RTT_est,Distance (meters)
2025-08-18 22:31:09.656909,29,29,4.35
2025-08-18 22:31:11.193435,27,27,4.05
2025-08-18 22:31:12.730157,30,30,4.5
2025-08-18 22:31:14.265566,30,30,4.5
2025-08-18 22:31:15.801728,28,28,4.2
2025-08-18 22:31:17.337412,30,30,4.5
2025-08-18 22:31:18.873659,31,31,4.65
2025-08-18 22:31:20.409651,29,29,4.35
2025-08-18 22:31:21.945956,28,28,4.2
2025-08-18 22:31:23.482448,29,29,4.35
2025-08-18 22:31:25.017355,28,28,4.2
2025-08-18 22:31:26.554941,28,28,4.2
2025-08-18 22:31:28.093381,30,30,4.5
2025-08-18 22:31:29.625619,29,29,4.35
2025-08-18 22:31:31.161669,30,30,4.5
2025-08-18 22:31:32.697567,30,30,4.5
2025-08-18 22:31:34.233644,30,30,4.5
2025-08-18 22:31:35.769894,30,30,4.5
2025-08-18 22:31:37.305864,27,27,4.05
2025-08-18 22:31:38.842210,28,28,4.2
2025-08-18 22:31:40.377949,29,29,4.35
2025-08-18 22:31:41.913319,26,26,3.9
2025-08-18 22:31:43.450066,29,29,4.35
2025-08-18 22:31:44.986121,28,28,4.2
2025-08-18 22:31:46.521622,28,28,4.2
2025-08-18 22:31:48.057416,28,28,4.2
2025-08-18 22:31:49.593802,29,29,4.35
2025-08-18 22:31:51.130364,29,29,4.35
2025-08-18 22:31:52.666314,30,30,4.5
2025-08-18 22:31:54.202134,30,30,4.5
2025-08-18 22:31:55.739167,28,28,4.2
2025-08-18 22:31:57.274137,28,28,4.2
2025-08-18 22:31:58.810570,28,28,4.2
2025-08-18 22:32:00.346950,28,28,4.2
2025-08-18 22:32:01.882638,32,32,4.8
2025-08-18 22:32:03.418670,27,27,4.05
2025-08-18 22:32:04.955404,30,30,4.5
2025-08-18 22:32:06.490784,30,30,4.5
2025-08-18 22:32:08.026852,29,29,4.35
2025-08-18 22:32:09.562923,30,30,4.5
2025-08-18 22:32:11.099131,28,28,4.2
2025-08-18 22:32:12.637021,31,31,4.65
2025-08-18 22:32:14.170446,28,28,4.2
2025-08-18 22:32:15.707127,30,30,4.5
2025-08-18 22:32:17.244349,27,27,4.05
2025-08-18 22:32:18.778707,30,30,4.5
2025-08-18 22:32:20.314749,31,31,4.65
2025-08-18 22:32:21.851115,28,28,4.2
2025-08-18 22:32:23.386730,29,29,4.35
2025-08-18 22:32:24.923477,29,29,4.35
2025-08-18 22:32:26.458884,30,30,4.5
2025-08-18 22:32:27.996648,29,29,4.35
2025-08-18 22:32:29.534097,26,26,3.9
2025-08-18 22:32:31.069190,30,30,4.5
2025-08-18 22:32:32.604833,28,28,4.2
2025-08-18 22:32:34.139121,29,29,4.35
2025-08-18 22:32:35.675284,31,31,4.65
2025-08-18 22:32:37.211286,30,30,4.5
2025-08-18 22:32:38.746521,28,28,4.2
2025-08-18 22:32:40.282260,29,29,4.35
2025-08-18 22:32:41.818640,28,28,4.2
2025-08-18 22:32:43.355766,28,28,4.2
2025-08-18 22:32:44.891173,29,29,4.35
2025-08-18 22:32:46.427468,28,28,4.2
2025-08-18 22:32:47.963533,29,29,4.35
2025-08-18 22:32:49.498740,31,31,4.65
2025-08-18 22:32:51.034482,28,28,4.2
2025-08-18 22:32:52.570962,26,26,3.9
2025-08-18 22:32:54.106899,30,30,4.5
2025-08-18 22:32:55.645114,27,27,4.05
2025-08-18 22:32:57.180465,28,28,4.2
2025-08-18 22:32:58.715871,29,29,4.35
2025-08-18 22:33:00.251105,27,27,4.05
2025-08-18 22:33:01.787971,29,29,4.35
2025-08-18 22:33:03.323786,27,27,4.05
2025-08-18 22:33:04.860281,27,27,4.05
2025-08-18 22:33:06.395005,30,30,4.5
2025-08-18 22:33:07.932416,28,28,4.2
2025-08-18 22:33:09.466165,29,29,4.35
2025-08-18 22:33:11.004039,28,28,4.2
2025-08-18 22:33:12.539119,29,29,4.35
2025-08-18 22:33:14.075741,28,28,4.2
2025-08-18 22:33:15.613442,29,29,4.35
2025-08-18 22:33:17.149203,28,28,4.2
2025-08-18 22:33:18.684343,29,29,4.35
2025-08-18 22:33:20.220287,30,30,4.5
2025-08-18 22:33:21.755225,29,29,4.35
2025-08-18 22:33:23.803137,31,31,4.65
2025-08-18 22:33:25.339022,29,29,4.35
2025-08-18 22:33:26.875209,32,32,4.8
2025-08-18 22:33:28.412127,29,29,4.35
2025-08-18 22:33:29.946696,27,27,4.05
2025-08-18 22:33:31.483564,30,30,4.5
2025-08-18 22:33:33.020682,30,30,4.5
2025-08-18 22:33:34.557937,30,30,4.5
2025-08-18 22:33:36.092170,27,27,4.05
2025-08-18 22:33:37.627496,29,29,4.35
2025-08-18 22:33:39.163339,32,32,4.8
2025-08-18 22:33:40.702258,28,28,4.2
2025-08-18 22:33:42.235993,30,30,4.5
2025-08-18 22:33:43.771696,30,30,4.5
2025-08-18 22:33:45.311867,29,29,4.35
2025-08-18 22:33:46.845595,28,28,4.2
2025-08-18 22:33:48.379782,27,27,4.05
