timestamp,RTT_raw (nSec),RTT_est,Distance (meters)
2025-08-18 23:20:58.930198,9,9,1.35
2025-08-18 23:21:00.461213,6,6,0.9
2025-08-18 23:21:01.996831,7,7,1.05
2025-08-18 23:21:03.533967,7,7,1.05
2025-08-18 23:21:05.068958,7,7,1.05
2025-08-18 23:21:07.116679,7,7,1.05
2025-08-18 23:21:08.652539,6,6,0.9
2025-08-18 23:21:10.189752,5,5,0.75
2025-08-18 23:21:11.726461,6,6,0.9
2025-08-18 23:21:13.261333,9,9,1.35
2025-08-18 23:21:14.797469,7,7,1.05
2025-08-18 23:21:16.338771,6,6,0.9
2025-08-18 23:21:17.869456,8,8,1.2
2025-08-18 23:21:19.409815,8,8,1.2
2025-08-18 23:21:20.941227,8,8,1.2
2025-08-18 23:21:22.477258,8,8,1.2
2025-08-18 23:21:24.014181,8,8,1.2
2025-08-18 23:21:25.548913,7,7,1.05
2025-08-18 23:21:27.085872,7,7,1.05
2025-08-18 23:21:28.621791,8,8,1.2
2025-08-18 23:21:30.157757,9,9,1.35
2025-08-18 23:21:31.694103,5,5,0.75
2025-08-18 23:21:33.228848,8,8,1.2
2025-08-18 23:21:34.766597,8,8,1.2
2025-08-18 23:21:36.301023,7,7,1.05
2025-08-18 23:21:37.837583,9,9,1.35
2025-08-18 23:21:39.373364,7,7,1.05
2025-08-18 23:21:40.910330,9,9,1.35
2025-08-18 23:21:42.446241,6,6,0.9
2025-08-18 23:21:43.982110,10,10,1.5
2025-08-18 23:21:45.519512,7,7,1.05
2025-08-18 23:21:47.054171,6,6,0.9
2025-08-18 23:21:48.589734,7,7,1.05
2025-08-18 23:21:50.125584,8,8,1.2
2025-08-18 23:21:51.664066,10,10,1.5
2025-08-18 23:21:53.199944,9,9,1.35
2025-08-18 23:21:54.732897,7,7,1.05
2025-08-18 23:21:56.268902,8,8,1.2
2025-08-18 23:21:57.805127,7,7,1.05
2025-08-18 23:21:59.342495,7,7,1.05
2025-08-18 23:22:00.877825,8,8,1.2
2025-08-18 23:22:02.417575,6,6,0.9
2025-08-18 23:22:03.951058,6,6,0.9
2025-08-18 23:22:05.486716,8,8,1.2
2025-08-18 23:22:07.022157,10,10,1.5
2025-08-18 23:22:08.558540,10,10,1.5
2025-08-18 23:22:10.094211,8,8,1.2
2025-08-18 23:22:11.633509,8,8,1.2
2025-08-18 23:22:13.167726,9,9,1.35
2025-08-18 23:22:14.703429,9,9,1.35
2025-08-18 23:22:16.239369,6,6,0.9
2025-08-18 23:22:17.779780,8,8,1.2
2025-08-18 23:22:19.310432,7,7,1.05
2025-08-18 23:22:20.848110,9,9,1.35
2025-08-18 23:22:22.386368,9,9,1.35
2025-08-18 23:22:23.921127,10,10,1.5
2025-08-18 23:22:25.456196,10,10,1.5
2025-08-18 23:22:26.991313,9,9,1.35
2025-08-18 23:22:28.529798,10,10,1.5
2025-08-18 23:22:30.063765,8,8,1.2
2025-08-18 23:22:31.598525,9,9,1.35
2025-08-18 23:22:33.135588,9,9,1.35
2025-08-18 23:22:34.671348,9,9,1.35
2025-08-18 23:22:36.210318,7,7,1.05
2025-08-18 23:22:37.742297,8,8,1.2
2025-08-18 23:22:39.296593,8,8,1.2
2025-08-18 23:22:40.814544,8,8,1.2
2025-08-18 23:22:42.351446,8,8,1.2
2025-08-18 23:22:43.887286,6,6,0.9
2025-08-18 23:22:45.422912,10,10,1.5
2025-08-18 23:22:46.961250,8,8,1.2
2025-08-18 23:22:48.497918,8,8,1.2
2025-08-18 23:22:50.031311,9,9,1.35
2025-08-18 23:22:51.572878,6,6,0.9
2025-08-18 23:22:53.103374,9,9,1.35
2025-08-18 23:22:54.640504,8,8,1.2
2025-08-18 23:22:56.174032,9,9,1.35
2025-08-18 23:22:57.711352,6,6,0.9
2025-08-18 23:22:59.247037,9,9,1.35
2025-08-18 23:23:00.783785,11,11,1.65
2025-08-18 23:23:02.318769,6,6,0.9
2025-08-18 23:23:03.855052,8,8,1.2
2025-08-18 23:23:05.391304,8,8,1.2
2025-08-18 23:23:06.926549,9,9,1.35
2025-08-18 23:23:08.463542,8,8,1.2
2025-08-18 23:23:09.999266,8,8,1.2
2025-08-18 23:23:11.535243,10,10,1.5
2025-08-18 23:23:13.071557,10,10,1.5
2025-08-18 23:23:14.606679,8,8,1.2
2025-08-18 23:23:16.143504,8,8,1.2
2025-08-18 23:23:17.683922,7,7,1.05
2025-08-18 23:23:19.217038,6,6,0.9
2025-08-18 23:23:20.755703,10,10,1.5
2025-08-18 23:23:22.288601,10,10,1.5
2025-08-18 23:23:23.825042,8,8,1.2
2025-08-18 23:23:25.361483,9,9,1.35
2025-08-18 23:23:26.899126,12,12,1.8
2025-08-18 23:23:28.435260,7,7,1.05
2025-08-18 23:23:29.966781,7,7,1.05
2025-08-18 23:23:31.504543,11,11,1.65
2025-08-18 23:23:33.039623,6,6,0.9
2025-08-18 23:23:34.575248,7,7,1.05
2025-08-18 23:23:36.130337,8,8,1.2
2025-08-18 23:23:37.647943,11,11,1.65
2025-08-18 23:23:39.183842,12,12,1.8
2025-08-18 23:23:40.720132,11,11,1.65
2025-08-18 23:23:42.256337,9,9,1.35
2025-08-18 23:23:43.791251,8,8,1.2
2025-08-18 23:23:45.328622,7,7,1.05
2025-08-18 23:23:46.864157,9,9,1.35
2025-08-18 23:23:48.404049,10,10,1.5
2025-08-18 23:23:49.936538,8,8,1.2
2025-08-18 23:23:51.472367,8,8,1.2
2025-08-18 23:23:53.008369,10,10,1.5
2025-08-18 23:23:54.545186,7,7,1.05
2025-08-18 23:23:56.079504,6,6,0.9
2025-08-18 23:23:57.617580,6,6,0.9
2025-08-18 23:23:59.151458,8,8,1.2
2025-08-18 23:24:00.689236,8,8,1.2
2025-08-18 23:24:02.227958,8,8,1.2
2025-08-18 23:24:03.760170,8,8,1.2
2025-08-18 23:24:05.296431,9,9,1.35
2025-08-18 23:24:06.833676,10,10,1.5
2025-08-18 23:24:08.368016,7,7,1.05
2025-08-18 23:24:09.908162,8,8,1.2
2025-08-18 23:24:11.442344,8,8,1.2
2025-08-18 23:24:12.980192,8,8,1.2
2025-08-18 23:24:14.512404,8,8,1.2
2025-08-18 23:24:16.047902,8,8,1.2
2025-08-18 23:24:17.584436,8,8,1.2
2025-08-18 23:24:19.120556,7,7,1.05
2025-08-18 23:24:20.655706,9,9,1.35
2025-08-18 23:24:22.192853,9,9,1.35
2025-08-18 23:24:23.728819,8,8,1.2
2025-08-18 23:24:25.264579,9,9,1.35
2025-08-18 23:24:26.801828,8,8,1.2
2025-08-18 23:24:28.335395,6,6,0.9
2025-08-18 23:24:29.873086,7,7,1.05
2025-08-18 23:24:31.408668,9,9,1.35
2025-08-18 23:24:32.945416,10,10,1.5
2025-08-18 23:24:34.480422,9,9,1.35
2025-08-18 23:24:36.015733,9,9,1.35
2025-08-18 23:24:37.553594,10,10,1.5
2025-08-18 23:24:39.088673,8,8,1.2
2025-08-18 23:24:40.624889,10,10,1.5
2025-08-18 23:24:42.159942,8,8,1.2
2025-08-18 23:24:43.696751,7,7,1.05
2025-08-18 23:24:45.235252,9,9,1.35
2025-08-18 23:24:46.770265,8,8,1.2
2025-08-18 23:24:48.304494,9,9,1.35
2025-08-18 23:24:49.839676,8,8,1.2
2025-08-18 23:24:51.376974,12,12,1.8
2025-08-18 23:24:52.912790,7,7,1.05
2025-08-18 23:24:54.448877,9,9,1.35
2025-08-18 23:24:55.985022,9,9,1.35
2025-08-18 23:24:57.523761,8,8,1.2
2025-08-18 23:24:59.058494,9,9,1.35
2025-08-18 23:25:00.594713,8,8,1.2
2025-08-18 23:25:02.129255,7,7,1.05
2025-08-18 23:25:03.665142,8,8,1.2
2025-08-18 23:25:06.794337,9,9,1.35
2025-08-18 23:25:08.329765,6,6,0.9
2025-08-18 23:25:09.868980,9,9,1.35
2025-08-18 23:25:11.403302,7,7,1.05
2025-08-18 23:25:12.939921,10,10,1.5
2025-08-18 23:25:14.474967,6,6,0.9
2025-08-18 23:25:16.011493,7,7,1.05
2025-08-18 23:25:17.546325,10,10,1.5
2025-08-18 23:25:19.082901,7,7,1.05
2025-08-18 23:25:20.617204,9,9,1.35
2025-08-18 23:25:22.159777,10,10,1.5
2025-08-18 23:25:23.690581,9,9,1.35
2025-08-18 23:25:25.226359,9,9,1.35
2025-08-18 23:25:26.761319,9,9,1.35
2025-08-18 23:25:28.302089,8,8,1.2
2025-08-18 23:25:29.833766,9,9,1.35
2025-08-18 23:25:31.371288,9,9,1.35
2025-08-18 23:25:32.907159,8,8,1.2
2025-08-18 23:25:34.446492,11,11,1.65
2025-08-18 23:25:35.977857,7,7,1.05
2025-08-18 23:25:37.513868,9,9,1.35
2025-08-18 23:25:39.050075,7,7,1.05
2025-08-18 23:25:40.586787,8,8,1.2
2025-08-18 23:25:42.124695,8,8,1.2
2025-08-18 23:25:43.661365,10,10,1.5
2025-08-18 23:25:45.195216,10,10,1.5
2025-08-18 23:25:46.730606,6,6,0.9
2025-08-18 23:25:48.266540,8,8,1.2
2025-08-18 23:25:49.803089,9,9,1.35
2025-08-18 23:25:51.339884,10,10,1.5
2025-08-18 23:25:52.876050,6,6,0.9
2025-08-18 23:25:54.411325,9,9,1.35
2025-08-18 23:25:55.948892,8,8,1.2
2025-08-18 23:25:57.482561,8,8,1.2
2025-08-18 23:25:59.019014,8,8,1.2
2025-08-18 23:26:00.617960,10,10,1.5
2025-08-18 23:26:02.198389,8,8,1.2
2025-08-18 23:26:03.731174,9,9,1.35
2025-08-18 23:26:05.265296,9,9,1.35
2025-08-18 23:26:06.801363,8,8,1.2
2025-08-18 23:26:08.337560,8,8,1.2
2025-08-18 23:26:09.873317,8,8,1.2
2025-08-18 23:26:11.410607,6,6,0.9
2025-08-18 23:26:12.945363,10,10,1.5
2025-08-18 23:26:14.482763,8,8,1.2
2025-08-18 23:26:16.016051,7,7,1.05
2025-08-18 23:26:17.555543,6,6,0.9
2025-08-18 23:26:19.089693,7,7,1.05
2025-08-18 23:26:20.633265,9,9,1.35
2025-08-18 23:26:22.162764,8,8,1.2
2025-08-18 23:26:23.697963,8,8,1.2
2025-08-18 23:26:25.234724,9,9,1.35
2025-08-18 23:26:26.769321,7,7,1.05
2025-08-18 23:26:28.306483,7,7,1.05
2025-08-18 23:26:29.842398,10,10,1.5
2025-08-18 23:26:31.378327,8,8,1.2
2025-08-18 23:26:32.916056,8,8,1.2
2025-08-18 23:26:34.449734,9,9,1.35
2025-08-18 23:26:35.987011,9,9,1.35
2025-08-18 23:26:37.521281,8,8,1.2
2025-08-18 23:26:39.057917,7,7,1.05
2025-08-18 23:26:40.593592,8,8,1.2
2025-08-18 23:26:42.129629,7,7,1.05
2025-08-18 23:26:43.667855,6,6,0.9
2025-08-18 23:26:45.202076,8,8,1.2
2025-08-18 23:26:46.738994,7,7,1.05
2025-08-18 23:26:48.273841,9,9,1.35
2025-08-18 23:26:49.809681,6,6,0.9
2025-08-18 23:26:51.345931,7,7,1.05
2025-08-18 23:26:52.884483,11,11,1.65
2025-08-18 23:26:54.418880,5,5,0.75
2025-08-18 23:26:55.953641,7,7,1.05
2025-08-18 23:26:57.490268,7,7,1.05
2025-08-18 23:26:59.026033,7,7,1.05
2025-08-18 23:27:00.562518,6,6,0.9
